icao_code,group,latitude,longitude,change
VIDP,G0,28.5665,77.103104,-0.470480356395082
VHHH,G0,22.308901,113.915001,-0.467519447424893
CYYZ,G0,43.6772003174,-79.6305999756,-0.467432620641059
OMDB,G0,25.2527999878,55.3643989563,-0.548167173424487
KPHL,G0,39.871898651123,-75.241096496582,-0.298994331921645
KMSP,G0,44.882,-93.221802,-0.368989275026487
LEMD,G0,40.471926,-3.56264,-0.601859440214058
YSSY,G0,-33.9460983276367,151.177001953125,-0.604563157502052
KEWR,G0,40.6925010681152,-74.168701171875,-0.33234932424578
KBOS,G0,42.36429977,-71.00520325,-0.330818357344423
KDEN,G0,39.861698150635,-104.672996521,-0.088552762391706
KATL,G0,33.6367,-84.428101,0.357453628915029
EDDM,G0,48.353802,11.7861,-0.628095205432471
KJFK,G0,40.639801,-73.7789,-0.504569958986586
KPHX,G0,33.4342994689941,-112.012001037598,-0.167634193093882
KSEA,G0,47.449001,-122.308998,-0.222582112980569
EHAM,G0,52.308601,4.76389,-0.500568851693527
LFPG,G0,49.012798,2.55,-0.541693611004879
EDDF,G0,50.033333,8.570556,-0.544504022688053
KSFO,G0,37.6189994812012,-122.375,-0.455954603517736
EGLL,G0,51.4706,-0.461941,-0.56249761348041
KDFW,G0,32.896801,-97.038002,-0.183696124653091
KLAS,G0,36.08010101,-115.1520004,-0.361337130758703
KLAX,G0,33.942501,-118.407997,-0.322194244815118
KORD,G0,41.9786,-87.9048,-0.27821620674702
RKSS,G1,37.5583,126.791,0.07052883505133
ZUCK,G1,29.7192001342773,106.641998291016,0.334856325669894
UAAA,G1,43.3521003723145,77.0404968261719,-0.441020243311385
RCSS,G1,25.0694007873535,121.552001953125,-0.31968153411523
RCKH,G1,22.5771007537842,120.349998474121,-0.354510237963475
SBKP,G1,-23.0074005127,-47.1344985962,-0.286925540071258
ENZV,G1,58.876701354,5.6377801895,0.233350158852698
4GE2,G1,33.5500984191894,-84.1666030883789,-0.991098333010809
KCAE,G1,33.9388008117676,-81.119499206543,-0.957741804638814
KFCM,G1,44.8272018433,-93.4570999146,0.46858619685498
CYOW,G1,45.3224983215332,-75.6691970825195,-0.424793109272082
ESSB,G1,59.3544006347656,17.9416999816895,-0.57264138025469
KFXE,G1,26.1972999573,-80.1707000732,0.121517027863777
KMDT,G1,40.1935005188,-76.7633972168,-0.104519268615594
KMHR,G1,38.55390167,-121.2979965,0.055301020818262
VMMC,G1,22.149599,113.592003,-0.659066741727654
KAFW,G1,32.9875984192,-97.3188018799,0.079388148094321
YMEN,G1,-37.7281,144.901993,-0.216663411367505
EPGD,G1,54.3776016235352,18.4661998748779,-0.351446624542734
KSBA,G1,34.42620087,-119.8399963,0.427708191604306
KLUK,G1,39.10329819,-84.41860199,0.080221633341364
KRVS,G1,36.039600372314,-95.984596252441,1.37022140970953
LTAC,G1,40.1281013489,32.995098114,-0.315598115526424
SAEZ,G1,-34.8222,-58.5358,-0.69594470889784
LDZA,G1,45.7429008484,16.0687999725,-0.405024630541872
KISM,G1,28.2898006439,-81.4371032715,0.03905308668226
LIPE,G1,44.5354,11.2887,-0.227264711069308
71KY,G1,39.0348014832,-84.8727035522,-0.588968415055372
EDDN,G1,49.498699,11.078056,-0.535556472043834
KROC,G1,43.1189002990723,-77.6724014282227,0.493580291314512
02XS,G1,30.147699,-97.662804,-0.194691155277005
OMSJ,G1,25.3285999298096,55.5172004699707,-0.627726827530941
EDDP,G1,51.423889,12.236389,0.885915827313731
EPKK,G1,50.077702,19.7848,-0.216041973869209
ENVA,G1,63.4578018,10.9239998,-0.574529997432459
K1G4,G1,35.990398407,-113.816001892,-0.76859732072498
EHEH,G1,51.4500999451,5.37452983856,-0.499738513261113
OMAA,G1,24.4330005645752,54.6511001586914,-0.456155105009546
EGGP,G1,53.3335990905762,-2.8497200012207,-0.565015344147304
LGRP,G1,36.4053993225098,28.0862007141113,-0.687460216422661
KSMO,G1,34.0158,-118.450996,0.248913446312456
VTBD,G1,13.9125995636,100.607002258,-0.63124008134055
FD83,G1,28.2586002349854,-81.3840026855469,-0.669351778886846
KDWH,G1,30.0618000031,-95.5528030396,-0.722393333810854
KXNA,G1,36.281898,-94.306801,-0.660566050068632
LFPB,G1,48.9693984985352,2.44139003753662,-0.299551265769198
YPJT,G1,-32.0974998474121,115.880996704102,0.138771868959707
KHND,G1,35.9728012085,-115.134002686,-0.201184899421328
KBKL,G1,41.5175018310547,-81.6832962036133,-0.448819380558111
KRIR,G1,33.9897003173828,-117.411003112793,-0.341829085457271
YPPF,G1,-34.7933006287,138.632995605,0.093999876030497
LEZL,G1,37.4179992675781,-5.8931097984314,-0.509663780954298
KPWK,G1,42.114222,-87.901494,0.209516291477257
KSUS,G1,38.662101745605,-90.652000427246,0.202718201628627
KTTN,G1,40.2766990661621,-74.8134994506836,-0.042822148970273
FAOR,G1,-26.1392,28.246,-0.829137564741658
KAKH,G1,35.202598,-81.149902,-0.668447435927608
KISP,G1,40.79520035,-73.10019684,0.143051277405327
KU30,G1,36.0205001831055,-114.334999084473,-0.754201398225329
KMKC,G1,39.1231994628906,-94.5927963256836,0.054201120298746
KTOA,G1,33.803398132324,-118.33999633789,0.585475434036135
K61B,G1,35.947498,-114.861,-0.635684516788551
ZGSZ,G1,22.6392993927002,113.810997009277,0.271820422553796
KSQL,G1,37.511901855469,-122.25,-0.078056931431641
LIRA,G1,41.7994,12.5949,-0.365071919949969
KSLC,G1,40.7883987426758,-111.977996826172,0.16668970665487
LGIR,G1,35.3396987915,25.1802997589,-0.872936932998142
KRHV,G1,37.332901001,-121.819000244,0.029319839261795
LIBD,G1,41.138901,16.760599,-0.570004322922296
EBCI,G1,50.459202,4.45382,-0.543177439131196
RJTK,G1,35.3983,139.910004,-0.791043059118571
KPDK,G1,33.8755989075,-84.3020019531,0.858877901977644
KDAB,G1,29.179899,-81.058098,0.15539627842867
WBKK,G1,5.93721008300781,116.051002502441,-0.694710250325346
KPAO,G1,37.461101532,-122.114997864,0.132576592461979
SBRJ,G1,-22.9104995728,-43.1631011963,-0.349013693965412
UKBB,G1,50.3450012207031,30.8946990966797,-0.396319562018386
KONT,G1,34.0559997558594,-117.600997924805,0.411359183377277
KLAF,G1,40.4123001098633,-86.936897277832,0.010237599912406
YPAD,G1,-34.945,138.531006,-0.204257632031887
OERK,G1,24.9575996398926,46.6987991333008,-0.677992537000545
YBCG,G1,-28.1644001007,153.505004883,-0.416200905389343
EDDV,G1,52.461101532,9.68507957458,-0.565440402825793
LPAR,G1,38.883301,-9.0301,-0.891657521571665
60CO,G1,39.9667015075684,-104.651000976563,-0.137441778543192
KBOI,G1,43.5644,-116.223,0.699573709689073
25GA,G1,33.6595993041992,-84.6630020141602,-0.99187461562832
KPSP,G1,33.8297004699707,-116.50700378418,-0.187618835963158
K06C,G1,41.9892997742,-88.1011962891,-0.746145152948838
KCOS,G1,38.805801,-104.700996,-0.022808350019563
KBED,G1,42.47000122,-71.28900146,0.238603138961009
KCLE,G1,41.4117012024,-81.8498001099,-0.155758136884837
EGNX,G1,52.8311004639,-1.32806003094,-0.267793836923916
KTUS,G1,32.115004,-110.938053,-0.248169619142204
KFTW,G1,32.819801,-97.362396,-0.01539117458964
MMMX,G1,19.4363,-99.072098,-0.635927787757001
LFML,G1,43.439271922,5.22142410278,-0.432709804207002
KOMA,G1,41.3032,-95.894096,0.239218756612637
EGGD,G1,51.382702,-2.71909,-0.602535512984846
KFTG,G1,39.784194,-104.537639,-0.433337594273297
SBBR,G1,-15.869167,-47.920834,-0.428000392101336
KOPF,G1,25.907,-80.278397,0.13302665811998
LEPA,G1,39.551700592,2.73881006241,0.392432524406066
EGPF,G1,55.871899,-4.43306,-0.832784028488086
BIKF,G1,63.985001,-22.6056,-0.702753537606894
KMSN,G1,43.1399002075195,-89.3375015258789,-0.179227397818775
OBBI,G1,26.2707996368408,50.6335983276367,-0.563158154941415
KVGT,G1,36.21070098877,-115.19400024414,0.178458530904251
KFRG,G1,40.7288017273,-73.4133987427,0.144347091734403
EGLC,G1,51.505299,0.055278,-0.677886447351708
KGRR,G1,42.88079834,-85.52279663,-0.568065487391795
LTBA,G1,40.976898,28.8146,-0.694240655044685
KCHD,G1,33.2691,-111.810997,0.20922737497837
KSEE,G1,32.826198577881,-116.97200012207,0.497681509242203
YSCB,G1,-35.3069000244141,149.195007324219,-0.545331223151707
KPAE,G1,47.90629959,-122.2819977,-0.136376757804446
KCMA,G1,34.2136993408203,-119.09400177002,0.202147396676272
LEAL,G1,38.2821998596191,-0.55815601348877,-0.523671407185629
KMKE,G1,42.9472007751465,-87.896598815918,-0.077739104676565
LFBD,G1,44.8283,-0.715556,-0.572970486233987
ESGG,G1,57.662799835205,12.279800415039,-0.654000877706261
KHIO,G1,45.540401,-122.949997,-0.006408442162293
KBUF,G1,42.94049835,-78.73220062,-0.220107258856409
YPPH,G1,-31.940299987793,115.967002868652,-0.284138177690352
KRNO,G1,39.4990997314453,-119.767997741699,-0.568597885132131
LROP,G1,44.5711111,26.085,-0.491876184054202
EGBB,G1,52.4538993835,-1.74802994728,-0.622646481801411
NZCH,G1,-43.4893989562988,172.531997680664,-0.173795642010801
ELLX,G1,49.6233333,6.2044444,-0.349044126487916
LSZM,G1,47.59,7.529167,-0.529782334150509
KBJC,G1,39.90879822,-105.1169968,0.259991977244548
KU42,G1,40.61949921,-111.9929962,-0.231395934822778
KPUB,G1,38.2891006469727,-104.497001647949,-0.110115045569999
ULLI,G1,59.8003005981445,30.2625007629394,-0.308874614930851
LLBG,G1,32.0113983154297,34.8866996765137,-0.533364735437274
RJFF,G1,33.5858993530273,130.45100402832,-0.392518502970514
LFLL,G1,45.725556,5.081111,-0.707400753717937
UUWW,G1,55.5914993286,37.2615013123,-0.349130736242007
LPFR,G1,37.0144004822,-7.96590995789,-0.586315263195486
KCRQ,G1,33.12829971,-117.2799988,0.276436388508892
SBSP,G1,-23.6261100769043,-46.6563873291016,-0.5960897931463
KHWO,G1,26.0012,-80.2407,-0.158645872531393
KMYF,G1,32.8157,-117.139999,0.49999147644943
KABQ,G1,35.040199,-106.609001,0.137730044032968
LIPZ,G1,45.505299,12.3519,-0.528009387931567
LIME,G1,45.673901,9.70417,-0.567094724596179
LKPR,G1,50.1008,14.26,-0.361124814997533
YMMB,G1,-37.9757995605469,145.102005004883,-0.22417480241748
YSBK,G1,-33.9244003295898,150.988006591797,-0.1194047170085
EBMB,G1,50.913,4.49,-0.694442643148953
EVRA,G1,56.9235992431641,23.9710998535156,-0.550244440048605
KSDL,G1,33.622898101807,-111.91100311279,0.400351097536608
KADS,G1,32.9686012268,-96.8364028931,0.312132023667944
LIML,G1,45.445099,9.27674,-0.499254570658855
RJTT,G1,35.552299,139.779999,0.263865738251425
EDDB,G1,52.351389,13.493889,-0.516250664490845
KDTW,G1,42.2123985290527,-83.353401184082,1.56007853907062
KLDJ,G1,40.617401123,-74.2445983887,-0.855721276271166
KORL,G1,28.5455,-81.332901,-0.294766594862472
KBFI,G1,47.5299987792969,-122.302001953125,-0.042137385563929
CYYC,G1,51.113899231,-114.019996643,-0.132043010752688
KVNY,G1,34.209800720215,-118.48999786377,0.269441566061998
LFBO,G1,43.629101,1.36382,-0.520415113499858
EGPH,G1,55.9500007629395,-3.37249994277954,-0.606651097163431
KFFZ,G1,33.4608001709,-111.727996826,0.746260145350379
KCMH,G1,39.998001,-82.891899,-0.091980846896085
KLGB,G1,33.817699,-118.152,0.049389232393304
KHPN,G1,41.0670013427734,-73.7076034545899,-0.195896357522824
EDDS,G1,48.6898994446,9.22196006775,-0.592572051297021
CYUL,G1,45.4706001282,-73.7407989502,-0.258580150751338
KBUR,G1,34.2006988525391,-118.359001159668,-0.232617251557888
KSAT,G1,29.533701,-98.469803,-0.256547554361249
KMCO,G1,28.4293994903564,-81.3089981079102,-0.747707896179512
KBNA,G1,36.1245002746582,-86.6781997680664,0.501240568108721
KSDF,G1,38.1744,-85.736,0.310629296668429
KAPA,G1,39.57009888,-104.848999,0.161402483839964
KMCI,G1,39.2976,-94.713898,-0.312245284334924
KIWA,G1,33.30780029,-111.6549988,0.047845373891001
KSMF,G1,38.6954002380371,-121.591003417969,-0.205535612507124
KTEB,G1,40.8501014709,-74.060798645,-0.396506267441681
KDVT,G1,33.6883010864,-112.083000183,0.143421652565986
UUDD,G2,55.4087982177734,37.9062995910645,-0.317969614533382
WSSS,G2,1.35019,103.994003,0.002465564604588
RPLL,G2,14.5086,121.019997,-0.594759353030824
LTBW,G2,41.1035995483,28.547700882,-0.524373330418326
VOMM,G2,12.990005,80.169296,-0.566887761217885
LTFJ,G2,40.898602,29.3092,-0.453874358564605
RJBB,G2,34.4272994995117,135.244003295898,-0.604851592220325
SBGR,G2,-23.4355564117432,-46.4730567932129,-0.432535808819388
LEMG,G2,36.6749000549316,-4.49911022186279,-0.48041163946061
LGAV,G2,37.9364013672,23.9444999695,-0.526584917837462
LHBP,G2,47.42976,19.261093,-0.585530716774664
NZAA,G2,-37.0080986023,174.792007446,-0.512756091820963
EPWA,G2,52.1656990051,20.9671001434,-0.424461176227069
EGGW,G2,51.874698638916,-0.368333011865616,-0.53372046674847
EBBR,G2,50.9014015198,4.48443984985,-0.502985273761278
KHHR,G2,33.922798,-118.334999,-0.627505746842326
PANC,G2,61.1744003295898,-149.996002197266,0.165831964969896
VTBS,G2,13.6810998916626,100.747001647949,-0.636971496337166
LFPO,G2,48.7233333,2.3794444,-0.570029140788273
EDDK,G2,50.8658981323,7.1427397728,-0.434301163176597
KMIA,G2,25.7931995391846,-80.2906036376953,0.519561132733861
KFLL,G2,26.072599,-80.152702,0.241295007209937
VOBL,G2,13.1979,77.706299,-0.454676908738909
KAUS,G2,30.1944999694824,-97.6698989868164,-0.349974334773898
EGCC,G2,53.3536987304688,-2.27495002746582,-0.629566722632202
KHOU,G2,29.64539909,-95.27890015,-0.350788130364055
KTPA,G2,27.9755001068115,-82.533203125,-0.382433668801464
RKSI,G2,37.4691009521484,126.450996398926,-0.45368025142102
EDDH,G2,53.630401611328,9.9882297515869,-0.588267914523811
ENGM,G2,60.193901062012,11.100399971008,-0.4050469428194
RCTP,G2,25.0777,121.233002,-0.487437750928758
LPPT,G2,38.7813,-9.13592,-0.511231538745156
OTHH,G2,25.273056,51.608056,-0.418506918474196
CYVR,G2,49.193901062,-123.183998108,-0.340903772492703
EFHK,G2,60.3172,24.963301,-0.584389402831659
KSTL,G2,38.748697,-90.370003,-0.156012687289399
LSGG,G2,46.2380981445313,6.10895013809204,-0.537307824374316
YBBN,G2,-27.384199142456,153.117004394531,-0.486796889562254
VABB,G2,19.0886993408,72.8678970337,-0.529711375212224
LIMC,G2,45.6306,8.72811,-0.517468428516759
KIND,G2,39.7173,-86.294403,-0.49037592211638
EDDL,G2,51.289501,6.76678,-0.612833896223519
KRDU,G2,35.8776016235352,-78.7874984741211,-0.279160393233549
WMKK,G2,2.745579957962,101.70999908447,-0.69365474486359
EGSS,G2,51.8849983215,0.234999999404,-0.560433613224875
KOAK,G2,37.721298,-122.221001,-0.252808919475586
KSNA,G2,33.67570114,-117.8679962,-0.067184364366111
KPDX,G2,45.58869934,-122.5979996,-0.206937914406269
KDAL,G2,32.847099,-96.851799,-0.143728657278103
KMDW,G2,41.785999,-87.752403,-0.226046154179205
KSJC,G2,37.362598,-121.929001,-0.385311823633074
KIAH,G2,29.9843997955322,-95.3414001464844,-0.381559207158868
EDDT,G2,52.5597,13.2877,-0.682619206307965
UUEE,G2,55.972599,37.4146,-0.50264764275765
ESSA,G2,59.651901245117,17.918600082397,-0.633004491153716
KBWI,G2,39.1754,-76.668297,-0.17889588701212
KCLT,G2,35.2140007019043,-80.9430999755859,0.157543274920931
EIDW,G2,53.421299,-6.27007,-0.575637882036708
KDCA,G2,38.8521,-77.037697,-0.394691591484522
KIAD,G2,38.9445,-77.455803,-0.282828588996371
YMML,G2,-37.673302,144.843002,-0.656467775041909
EGKK,G2,51.148102,-0.190278,-0.752418531133127
KSAN,G2,32.7336006165,-117.190002441,-0.366224963601306
LOWW,G2,48.110298156738,16.569700241089,-0.608454756817627
LEBL,G2,41.2971,2.07846,-0.622672144456198
EKCH,G2,55.617900848389,12.656000137329,-0.60808110579903
LSZH,G2,47.464699,8.54917,-0.58328985019357
LIRF,G2,41.8002778,12.2388889,-0.656505844904994
KLGA,G2,40.777199,-73.872597,-0.543534585058411
